Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Gimme Shelter,Merry Clayton,spotify:track:18pKL8sfoGnOtzyPL9Glnl,0.548,0.942,7,-4.291,0,0.143,0.043,0.000537,0.375,0.54,130.966,284000,4,18.81655,11,1
Time Is On My Side - Mono Version,The Rolling Stones,spotify:track:54sBUAu3Ptr4x7J5HfSZGi,0.304,0.645,5,-10.6,1,0.0491,0.217,1.01e-05,0.132,0.492,197.798,180147,3,35.70503,9,0
Party Lights,Natalie Cole,spotify:track:6CNlxRNzGfCDtnvS5dfrJW,0.65,0.866,7,-7.021,1,0.177,0.0317,0.00022,0.18,0.72,132.347,248640,4,28.46241,11,1
The Bomber A: Closet Queen B: Bolero C: Cast Your Fate To The Wind,James Gang,spotify:track:5A3ZtOkIeZCGTvMcRpjUrf,0.24,0.689,9,-8.653,1,0.0449,0.0473,0.477,0.0909,0.545,183.888,424733,4,41.88078,18,0
I Love You,Headstone,spotify:track:4IIGDJSuxRGDYkZnbgynKz,0.201,0.944,9,-7.133,1,0.136,8.78e-05,0.575,0.117,0.32,142.592,303680,4,37.66669,17,0
Sex Machine (Part I),James Brown,spotify:track:5RUesZuGrJwDWkeIsjR9ei,0.746,0.988,7,-3.868,1,0.0743,0.507,0.00909,0.393,0.607,106.384,348720,4,51.73003,16,1
Tell the Truth,Wicked Lady,spotify:track:4R6p1JNDJqTzMKXlIzIBJU,0.402,0.418,11,-16.532,0,0.0339,0.241,0.932,0.0873,0.563,157.148,308453,4,25.6004,14,0
Pictures Of A Day,Ruphus,spotify:track:23lZfdQx48ooEL2kAbpXy5,0.287,0.481,2,-11.243,1,0.0409,0.0611,0.744,0.102,0.175,90.269,511040,4,37.46828,22,0
Red Headed Stranger,Willie Nelson,spotify:track:5buJ3E5gcaJvM3wRgwenFi,0.581,0.157,2,-16.908,1,0.0692,0.838,3.54e-05,0.103,0.473,80.074,239800,4,26.98739,12,0
ISI,NEU!,spotify:track:58WBRN3iUuZU1aDMHgDOvA,0.542,0.934,0,-12.079,1,0.0355,0.0461,0.848,0.0946,0.284,141.556,306600,4,29.56208,13,0
The Jeweler - 2006 Remaster,Tom Rapp,spotify:track:41nG1k3peFr8xuYRmlXcKM,0.434,0.413,11,-12.313,0,0.0438,0.86,4.16e-05,0.0836,0.215,78.368,208267,4,50.19043,11,0
You Took The Words Right Out Of My Mouth,Meat Loaf,spotify:track:7wawEkN4nhPqSBWleGvdxa,0.459,0.681,2,-8.773,1,0.0794,0.254,0,0.498,0.68,125.02,304440,4,34.79386,13,1
#1 Dee Jay,Goody Goody,spotify:track:1tU3tJHbokVFAwD11zMuv7,0.847,0.493,7,-11.11,0,0.0487,0.112,0.00468,0.0776,0.889,127.485,206107,4,33.06857,10,1
Autumn: Heroine's Theme/Deep Summer's Sleep/The Winter Long,Strawbs,spotify:track:25jZiFBMD8Yj77iL68grqv,0.327,0.418,9,-10.595,1,0.0286,0.32,0.389,0.287,0.252,112.092,508107,4,74.27413,14,0
Graveyard,Agnes Strange,spotify:track:4CwNJdjTKr43ybrmNQiOmg,0.359,0.744,4,-9.717,1,0.084,0.0144,0.628,0.109,0.565,148.851,321800,4,20.27088,12,0
Watching Scotty Grow,Bobby Goldsboro,spotify:track:6UWyHvsLmA1sRv1wwJORM2,0.506,0.401,2,-11.96,1,0.033,0.474,0.00191,0.358,0.567,90.259,157507,4,22.96512,8,1
When You Get Right Down To It,The Delfonics,spotify:track:3JpDpIUafzYIM1fXRPCjWX,0.524,0.698,5,-5.317,1,0.0348,0.652,0.000108,0.164,0.594,75.592,168600,4,41.5763,7,1
Let A Man Come In And Do The Popcorn (Part Two),James Brown,spotify:track:0hA8G8smCwi1h1nmxyRqT3,0.695,0.701,1,-3.311,1,0.0562,0.298,0.00171,0.0599,0.931,98.312,430120,4,35.92835,13,1
Marsha Mamaillia,Barnaby Bye,spotify:track:3dSy1HYefppvYPWArOT3cw,0.629,0.66,1,-8.1,0,0.0264,0.136,0.000417,0.0663,0.508,105.592,207533,1,39.8725,9,0
Fallen Angel,Frankie Valli,spotify:track:19lF2o5XjXUWprfqxxdzTE,0.462,0.542,10,-8.143,1,0.0338,0.238,0,0.115,0.255,139.881,237467,4,28.08765,11,1
Evil - Single Version,Cactus,spotify:track:3eMlVhkJzPVdpyngg8Zop6,0.25,0.821,7,-7.694,1,0.075,0.000551,0.00181,0.335,0.81,190.203,195827,4,82.66819,6,0
Singing the Blues,Marty Robbins,spotify:track:4vcHOxfV846dVjyToPFBRp,0.546,0.469,5,-8.967,1,0.0289,0.391,0,0.091,0.779,142.712,145640,4,73.99804,7,0
I Remember I Made You Crazy,The Headhunters,spotify:track:0AWnxpgFmXsojy9opiH0WN,0.618,0.738,2,-7.933,0,0.0677,0.443,0.000209,0.424,0.663,103.14,323907,4,47.61194,11,0
The First Noel,Muzak Orchestra,spotify:track:1HM0vIDRqTBh5nujTv2tXX,0.184,0.323,5,-7.149,1,0.0324,0.981,0.867,0.247,0.324,92.236,119452,3,60.4357,5,0
Take Me Home Tonight,Eddie Money,spotify:track:63diy8Bzm0pHMAU37By2Nh,0.622,0.845,1,-5.984,1,0.0324,0.118,0,0.0984,0.715,132.752,211467,4,54.43901,10,0
Trampled Under Foot,Led Zeppelin,spotify:track:2g7iUTiLRue30KAXnesFgt,0.55,0.835,7,-8.632,0,0.0487,0.163,0.179,0.0864,0.808,111.25,335467,4,38.86651,18,1
Skin Tight,Ohio Players,spotify:track:3iRcwzyx4g9uue2PeG8hql,0.828,0.611,7,-12.749,1,0.0393,0.0399,0.0116,0.104,0.835,110.169,474267,4,24.82113,20,1
Immigration Man,Graham Nash & David Crosby,spotify:track:0h42VIet3DT9QNQzSnILTh,0.491,0.887,7,-7.433,1,0.0449,0.25,0,0.221,0.694,87.998,178907,4,67.74511,7,1
Dog Eat Dog,Ted Nugent,spotify:track:68ZeNG3zFACLGyj3LaLKzO,0.538,0.899,9,-6.479,0,0.0457,0.00661,0.0049,0.13,0.702,135.637,243707,4,17.00737,12,1
S.O.S. (Too Bad),Aerosmith,spotify:track:02mweGWS7tgRTJa4sn8jI4,0.493,0.796,8,-8.892,0,0.0368,0.0218,5.66e-05,0.174,0.898,148.165,171267,4,36.19286,9,0
Absolutely Right,Five Man Electrical Band,spotify:track:4LjJIibyUazknsZNZWHOgy,0.49,0.75,4,-10.012,0,0.0353,0.145,2.37e-05,0.168,0.961,169.826,138200,4,26.81647,8,1
Live It Up Part 1,The Isley Brothers,spotify:track:6qdBl43sWWbDWhZyVY5ylH,0.699,0.564,7,-10.783,0,0.107,0.0246,0.000175,0.501,0.967,127.43,186600,4,19.39857,10,1
Stop The War Now,Edwin Starr,spotify:track:1wsUotTLbe40MMumTDIaV3,0.726,0.755,1,-7.242,0,0.12,0.132,0,0.178,0.817,109.891,215413,4,43.67992,10,1
Summer Side Of Life,Gordon Lightfoot,spotify:track:4c7jDzrbO38GPT8x9wLkOr,0.481,0.551,2,-9.569,1,0.0246,0.529,0.00715,0.372,0.675,90.602,243933,4,44.89119,12,1
When You're Dead,The Ghost,spotify:track:4EURnrbaeJYJWMMl3ineeB,0.308,0.513,9,-9.615,0,0.0359,0.808,0.51,0.245,0.602,147.632,262720,4,37.78325,10,0
Lotta Love,Nicolette Larson,spotify:track:2bS2tETCzUmjALnXEvhOGo,0.646,0.406,5,-15.616,0,0.0264,0.159,0.00114,0.27,0.895,113.708,191773,4,35.62622,8,1
Third Rate Romance,Amazing Rhythm Aces,spotify:track:1oRvLqwJowH9JU0uO1iVzA,0.825,0.532,9,-10.169,1,0.0341,0.714,0.000312,0.195,0.778,116.207,201827,4,61.32897,6,1
Musicmagic - Live,Return To Forever,spotify:track:4pTxKJ0Sq6CIyUtzCEWXrN,0.493,0.584,5,-9.094,1,0.0729,0.525,0.606,0.702,0.167,120.383,1646973,4,75.98397,55,0
Time For Me To Fly,REO Speedwagon,spotify:track:0cO7JEo8deKuQMWpDyjenY,0.463,0.629,2,-7.075,1,0.0269,0.0524,0,0.176,0.459,81.797,221387,4,112.48414,5,1
Handy Man,James Taylor,spotify:track:70aUjWZmd9F3bRSsR4DwAJ,0.804,0.233,2,-14.17,1,0.0312,0.64,0.106,0.0854,0.583,90.639,196800,4,23.34824,11,1
Volare,Al Martino,spotify:track:75n8sNOULVhrShcpEeEWn1,0.516,0.804,11,-9.15,0,0.0566,0.0358,0.0243,0.15,0.639,119.397,173000,4,31.13059,6,1
The Power and the Glory,Weldon Irvine,spotify:track:1QCJasXy3h9LWLqX8sub4P,0.497,0.627,5,-14.198,0,0.0628,0.0727,0.35,0.161,0.769,128.503,344387,4,32.72936,15,0
Love To Love You Baby,Donna Summer,spotify:track:6Szw3sQC5Zssr15AJsUY9J,0.622,0.425,10,-16.256,1,0.052,0.292,5.73e-05,0.0498,0.417,96.168,1008533,4,48.95456,36,1
Minute By Minute,The Doobie Brothers,spotify:track:5Mx2naEcivC0tmfyOxdhHY,0.731,0.371,0,-13.187,1,0.0402,0.741,0.00779,0.0903,0.96,143.613,207533,3,31.64243,11,1
Ooh Baby Baby,Linda Ronstadt,spotify:track:4FLEKG82bHeT2olTM8E2Fy,0.46,0.264,7,-9.492,1,0.0329,0.771,9.92e-05,0.0962,0.337,166.446,201800,3,39.47818,10,1
Black Superman - "Muhammad Ali",Johnny Wakelin & The Kinshasa Band,spotify:track:2cHfcVPM15WgSg5K45Um7L,0.777,0.39,5,-15.895,1,0.0321,0.121,4.48e-05,0.0655,0.861,104.981,223240,4,22.42094,10,1
Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,spotify:track:7r5bS08R8d0jZuDZutVeHQ,0.744,0.495,10,-9.615,1,0.0402,0.0162,0.00825,0.177,0.53,119.541,294347,4,39.748,13,0
Sylvia's Mother,Dr. Hook,spotify:track:4hLk7Bjz1XJWNDiqovvgBW,0.304,0.469,9,-12.71,1,0.0501,0.691,0,0.34,0.576,167.1,228333,4,20.53243,13,0
L-O-V-E (Love),Al Green,spotify:track:49qkJtDdi3KHmENFzleve4,0.665,0.468,5,-9.558,1,0.027,0.019,0,0.0987,0.699,109.432,189307,4,35.85021,12,1
Gloria,Them,spotify:track:2ORuzegtD2CQ1cpAooRb4X,0.556,0.729,2,-10.282,1,0.0327,0.118,0.00338,0.259,0.558,115.093,365600,4,41.05862,14,0
Supernaut - 2014 Remaster,Black Sabbath,spotify:track:1fJTWLZHIAwPdGoBzEYnhp,0.381,0.817,7,-10.454,1,0.064,0.000272,0.0017,0.0522,0.645,120.748,271124,4,54.72074,9,0
Life Is A Song Worth Singing,Johnny Mathis,spotify:track:5tVfaItoZh4pMte6SoeYnl,0.662,0.473,1,-11.628,0,0.0532,0.251,0.00535,0.132,0.366,115.575,364747,4,33.08784,14,1
Marker,Giuliano Sorgini,spotify:track:5qu5VEKcDNXJGfYGW8h1jx,0.16,0.318,7,-24.45,1,0.101,0.939,0.00184,0.977,1e-05,68.065,137000,4,24.72434,9,0
Don't Tell Me Goodnight,Lobo,spotify:track:41NnWzgnqYP7GYcW91Rd4e,0.507,0.375,9,-11.428,1,0.0287,0.671,0.000944,0.225,0.339,136.306,185760,4,20.48047,11,1
You And I,Johnny Bristol,spotify:track:2lZIOV4haiUBQht7ajGBGg,0.53,0.65,3,-9.47,1,0.106,0.409,2.83e-06,0.456,0.815,171.79,220453,4,35.48203,10,1
Let's Be Young Tonight,Jermaine Jackson,spotify:track:3L771lNX9w6XecLLgyG47Q,0.511,0.725,5,-10.668,0,0.0592,0.134,0,0.925,0.808,126.15,307293,4,15.20472,16,1
One Man Band (Plays All Alone),Ronnie Dyson,spotify:track:1MNVplPox6xfC5rB1csyzK,0.384,0.631,5,-10.598,1,0.0377,0.38,5.93e-06,0.173,0.748,174.679,221507,4,23.52014,11,1
Best Of Both Worlds - Remixed Demo Version,The Jam,spotify:track:2c5fqjc8z33FlXpEH7OdIQ,0.447,0.861,2,-7.616,1,0.0982,0.00128,0.00014,0.275,0.851,163.981,122091,4,20.89673,8,0
King Tut,Steve Martin And The Toot Uncommons,spotify:track:0MOwFENfV5Q94mUU3F4Nk5,0.67,0.698,9,-13.009,1,0.136,0.361,0,0.459,0.935,125.144,130253,4,62.70825,6,1
Don't Stop Me Now - 2011 Mix,Queen,spotify:track:7hQJA50XrCWABAu5v6QZ4i,0.563,0.865,5,-5.277,1,0.16,0.0472,0.000191,0.77,0.601,156.271,209413,4,31.7124,10,0
Sing A Song For Freedom,Frijid Pink,spotify:track:0OaGuxUl5arPeeQOtixZ0j,0.56,0.529,2,-11.598,1,0.0527,0.659,8.28e-06,0.172,0.859,168.689,179760,4,35.17276,10,1
Mama Frog,Ambrosia,spotify:track:0vu4SByykkAkElr5DMebCY,0.412,0.705,2,-8.636,1,0.27,0.0501,0.00605,0.0719,0.129,85.142,366533,1,32.71707,17,0
Sabbath Bloody Sabbath,Black Sabbath,spotify:track:0pRBe5fl0ZuoWhdEcAIbXS,0.359,0.623,1,-9.653,0,0.0352,0.368,6.73e-05,0.0675,0.521,137.775,346637,4,42.90448,13,0
Drivin' Wheel,Foghat,spotify:track:330EfGkhYhSake0MY2SOiA,0.475,0.913,7,-9.084,1,0.0531,0.00954,0.083,0.0916,0.664,139.71,313800,4,45.60429,14,1
Cool Breeze,The Jeremy Spencer Band,spotify:track:3YVTmWQvPWVSktD0DhtSYQ,0.842,0.436,0,-12.871,0,0.0314,0.638,0.184,0.118,0.974,107.645,213720,4,53.48792,7,0
New Born Day,Ruphus,spotify:track:5EujxTtQKG7f2J8Gj2zgYH,0.528,0.668,0,-11.616,0,0.316,0.0623,0.0995,0.115,0.799,101.125,344600,4,39.59298,13,0
Rape Of The Locks - 2013 Remaster,Budgie,spotify:track:4U3C3RoJsqimwQlqfSlkW8,0.311,0.678,1,-13.808,1,0.0868,0.0115,0.0152,0.433,0.165,130.957,372800,4,48.43351,20,0
Easy Driver,Kenny Loggins,spotify:track:300dPmE0dv1urytTusm16j,0.61,0.745,2,-11.79,1,0.034,0.0542,0.000386,0.243,0.696,136.02,213507,4,28.63577,11,1
Funky Chicken (Part 1),Willie Henderson And The Soul Explosions,spotify:track:0e7Yx4UFoJ7jzx8l7XotMK,0.69,0.695,8,-12.208,1,0.0529,0.0534,0.864,0.121,0.432,106.404,133640,4,86.35519,4,1
When You're Young,The Jam,spotify:track:64oiXWYwp7B5YlsiZbI0Nk,0.35,0.887,9,-7.516,1,0.0619,0.000814,0.000816,0.246,0.881,172.728,192067,4,42.55415,11,0
I Believe In You (You Believe In Me),Johnnie Taylor,spotify:track:5ol5vmBHvjrdEXfky3gsQk,0.645,0.453,5,-10.087,0,0.0453,0.758,0.00183,0.0798,0.521,96.449,306933,4,36.56252,11,1
L'ultimo sabato,Gianni Ferrio,spotify:track:2Y8RL45xb24UGHkCcXltPo,0.124,0.461,5,-16.717,1,0.0603,0.747,0.978,0.34,0.129,80.714,174078,3,19.23349,10,0
I Still Love You,Roy Ayers Ubiquity,spotify:track:7b05xAOgLDIjqRxFvIlcM2,0.473,0.283,4,-12.702,0,0.0337,0.721,0.0231,0.14,0.328,109.034,251880,3,54.99395,11,0
Baby-Get It On,Ike & Tina Turner,spotify:track:3Zf3VMWoGmS77uEABgHOPv,0.676,0.729,3,-11.795,1,0.0829,0.281,0.000203,0.0982,0.844,129.905,191467,4,34.44858,9,1
Susie Q,Creedence Clearwater Revival,spotify:track:6z2AyfE9GZxoHqJVSA4NgN,0.65,0.556,9,-13.587,0,0.0378,0.112,0.000637,0.109,0.95,128.241,274160,4,64.91572,9,0
Gypsy - 2013 Remaster,Black Sabbath,spotify:track:7jeY6J8bBErRMegDyp1ydO,0.413,0.631,9,-10.848,0,0.0363,0.13,0.315,0.0774,0.454,122.752,308240,4,30.65592,13,0
Jack the Stripper / Fairies Wear Boots - 2013 Remaster,Black Sabbath,spotify:track:6EKrBVHDk20hwjYWGPQQlF,0.485,0.662,5,-10.828,1,0.041,0.00153,0.024,0.176,0.631,139.687,372145,4,29.48219,17,0
I Don't Want Nobody Else (To Dance With You),Narada Michael Walden,spotify:track:5m1yvpav4CeHUAt5qb1u2A,0.777,0.697,1,-12.895,0,0.0482,0.014,0.106,0.0642,0.889,126.195,260600,4,60.5815,11,1
Shoot Me (With Your Love),Tasha Thomas,spotify:track:0XXnQWgIdaUsp2twWmqmU3,0.644,0.572,6,-12.627,1,0.13,0.0911,0.00842,0.365,0.826,123.148,429307,4,21.01223,16,1
Misty Mountain Hop - 1990 Remaster,Led Zeppelin,spotify:track:4kOCN0SaJiIlMYn0Qgdr8m,0.467,0.717,2,-8.569,1,0.0328,0.308,0.107,0.646,0.83,132.661,278720,4,38.24085,14,0
Diamonds And Rust,Joan Baez,spotify:track:4O0sGJdqpHMaWz7KoVd7tb,0.506,0.343,5,-12.153,0,0.03,0.243,0,0.141,0.265,130.052,286107,4,46.69854,16,1
Law and Disorder Theme,Muzak Orchestra,spotify:track:5afFF7vuMDL1kriKtNpbJV,0.421,0.587,4,-8.247,0,0.0526,0.834,0.838,0.129,0.632,173.722,124473,4,25.47191,8,0
Ungena Za Ulimwengu (Unite The World),The Undisputed Truth,spotify:track:6ooOrRh81acRX0LCp84qiE,0.841,0.422,0,-14.589,0,0.0386,0.663,0.292,0.0665,0.821,125.776,531226,4,142.49094,19,0
Something,Shirley Bassey,spotify:track:7KarW18mqK87nTQc4QrVvk,0.214,0.503,5,-9.173,1,0.0315,0.298,6.04e-06,0.137,0.253,80.401,215307,4,21.34456,6,1
Fingerprince,Fingerprintz,spotify:track:6AdvHw0bBkcq0FafR4JAdb,0.566,0.721,6,-9.661,0,0.0485,0.0307,0.019,0.135,0.732,126.527,186823,4,26.54229,8,0
Come tanto tempo fa,Gianni Ferrio,spotify:track:10938Bfjl48VKAKUl8PqOy,0.0817,0.0365,5,-29.577,1,0.0402,0.975,0.883,0.091,0.0387,173.368,194677,5,31.79632,11,0
Just What I Needed,The Cars,spotify:track:4alHo6RGd0D3OUbTPExTHN,0.619,0.579,4,-9.307,1,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224,225627,4,38.65391,11,1
Death Walks Behind You,Atomic Rooster,spotify:track:4OQO3b7iomLil30WQtDy5O,0.353,0.766,2,-7.949,1,0.0394,0.467,0.0778,0.292,0.155,124.765,448827,4,62.57694,10,0
Funky Nassau - , Part 1,The Beginning Of The End,spotify:track:2rVSn1QuJJOWJ9k8mfpLMf,0.658,0.817,7,-9.305,1,0.043,0.42,0.0368,0.149,0.893,121.18,187373,4,66.25399,9,0
Rocket Man,Pearls Before Swine,spotify:track:06zmeAklZlBSBVhu4TGD31,0.43,0.179,0,-17.019,1,0.0334,0.963,0.599,0.11,0.113,93.532,186413,4,19.74939,13,0
I Want To Be Around,James Brown,spotify:track:2Av6ksnTa05FcrU9YThNBq,0.48,0.292,2,-17.534,1,0.0378,0.375,0.0562,0.479,0.479,117.38,140840,3,31.57559,7,0
Strutter,KISS,spotify:track:2GNat4nfktZONFZ7Cqm5Bq,0.511,0.912,1,-5.618,1,0.0594,0.0247,0.0553,0.0943,0.833,131.339,190867,4,71.53263,8,0
Snake Charmer,Rainbow,spotify:track:6ikWxnBJsH3TOXbOeQGEHB,0.345,0.94,9,-7.749,1,0.117,0.0293,0.485,0.578,0.363,127.44,270427,4,33.77612,11,0
The Happy Time,John Kander,spotify:track:5ZyuwZgnIxiV3wxbOv3NKa,0.379,0.356,10,-12.83,1,0.0275,0.728,0.227,0.369,0.519,70.123,111867,4,28.72395,5,0
Lifeline,Roy Ayers Ubiquity,spotify:track:6nQ5BgxkRV5adJWZ5J3yhO,0.513,0.747,3,-10.356,0,0.0362,0.189,0.0692,0.0731,0.825,158.388,173347,4,64.1879,9,0
Black & White,Three Dog Night,spotify:track:4XcUADpOth9Wroq5EVMFJq,0.688,0.577,11,-12.093,1,0.0292,0.493,1.04e-05,0.528,0.961,109.077,206080,4,42.70986,8,1
An Old Fashioned Love Song,Three Dog Night,spotify:track:0mkRIQZWFIdNPoIlr0owYd,0.52,0.392,5,-15.916,1,0.0349,0.314,0.000656,0.0943,0.744,101.053,206360,4,56.9516,6,0
Your Wonderful, Sweet Sweet Love,The Supremes,spotify:track:5SsTHh7JK6I0FYm0u3sIMX,0.823,0.861,0,-7.204,1,0.0375,0.47,0.0795,0.0432,0.964,115.56,182093,4,55.25091,9,1
Madman,Klaatu,spotify:track:5wx3hYCO7IGl0DHwvDBvQ2,0.311,0.762,0,-6.467,1,0.119,0.0223,6.4e-06,0.463,0.399,124.11,159107,4,23.60016,8,0
This Night Won't Last Forever,Bill LaBounty,spotify:track:3KH39R9cO3ZWN6hqRbTKM3,0.648,0.402,3,-14.972,1,0.0241,0.322,1.38e-06,0.0886,0.607,102.682,265640,4,35.62636,11,1
Rock And Roll, Hoochie Koo,Rick Derringer,spotify:track:4VDHlRakaVHzHE8PUdcU49,0.435,0.882,9,-8.996,0,0.0908,0.15,0.00837,0.0992,0.56,199.263,225307,4,39.11501,12,1
Until It's Time For You To Go,The New Birth,spotify:track:3CPYEpUbbd7EO8v1jMWDv5,0.505,0.469,5,-12.841,1,0.0896,0.16,0,0.0862,0.533,97.266,338440,3,89.80702,13,1
Runnin' With The Devil,Van Halen,spotify:track:3KhF2YiNpJvGpfiCW45R6D,0.472,0.9,8,-6.406,0,0.0582,0.148,0.000297,0.34,0.42,95.826,214960,4,39.72833,12,1
4 + 20,Crosby, Stills, Nash & Young,spotify:track:2jZPEeW2ynykb2GkVqpOkJ,0.64,0.058,4,-25.243,1,0.0388,0.929,0.0797,0.113,0.126,140.957,126640,4,21.18631,7,0
Raw Power - Iggy Pop Mix,The Stooges,spotify:track:3BnVqaDfgKyI4CFCfozors,0.345,0.998,8,1.275,1,0.229,0.0756,1.76e-05,0.108,0.28,154.85,256067,4,51.31704,11,0
Ma Non Troppo Erotico,Ennio Morricone,spotify:track:6cIt8nMCWYvFkkM2PqdBn9,0.572,0.289,9,-10.902,0,0.025,0.209,0.363,0.109,0.148,81.373,225187,4,95.59986,7,0
Your Precious Love,Linda Jones,spotify:track:6SxQhlIwOekCU7V9Mxs7t6,0.483,0.663,7,-7.138,1,0.135,0.696,9.32e-06,0.888,0.364,130.975,297920,3,26.20208,15,1
The Top,Kim Fowley,spotify:track:74K03NhSv3wi0BYS6C75qU,0.597,0.413,0,-17.858,0,0.0727,0.128,1.54e-06,0.0604,0.573,123.839,185387,4,15.66168,10,0
Feelin' That Glow,Roberta Flack,spotify:track:7pxAXM0JdrkcOVfjicvUzU,0.494,0.431,9,-13.331,1,0.0314,0.299,0.000137,0.0472,0.61,144.922,347307,4,53.19771,15,1
Move Over,Janis Joplin,spotify:track:2XxpvLfN0EaBE6Dd6H1PET,0.695,0.532,0,-10.301,1,0.0462,0.227,0.0167,0.0564,0.913,133.022,220467,4,35.66227,9,0
La musica è 1,Gianni Ferrio,spotify:track:5chkG0h9XXR1dI3ygQPIZ2,0.742,0.753,2,-8.654,1,0.208,0.364,0,0.311,0.924,128.871,203573,4,40.49533,10,0
When The Tides Comes In,Ruphus,spotify:track:6r5PBCjq0bpyk8kiVwyppZ,0.387,0.847,7,-6.353,1,0.0395,0.0469,0.667,0.159,0.648,129.682,326893,4,36.84881,13,0
Jolly Roger,Roger McGuinn,spotify:track:0rXtsdLE4ZRqKdyrUiuZw8,0.341,0.33,2,-14.589,1,0.0576,0.562,0,0.104,0.547,185.837,297773,3,38.01198,13,0
La Longue Marche - Valse Des Statues,Alain Goraguer,spotify:track:49VWWTyenXhBmRnuGcjk8E,0.583,0.384,6,-9.947,0,0.0337,0.417,0.0405,0.276,0.497,121.562,135920,4,83.82421,5,0
Amanda Blues (Take 3),Gianni Ferrio,spotify:track:2jt5FAssauCPG6TemRMT8M,0.713,0.329,5,-10.46,1,0.0502,0.151,0.893,0.114,0.961,123.658,149867,4,44.02356,8,0
Forgiving You Was Easy,Willie Nelson,spotify:track:1uPV78WGj2AfJILdUBrwLs,0.542,0.436,4,-12.634,1,0.0319,0.723,8.82e-05,0.284,0.523,151.637,167907,4,18.07388,9,0
Nevada Fighter,Michael Nesmith & The First National Band,spotify:track:28JEhR1X2fGnLCfx6cMs0w,0.454,0.75,2,-13.895,1,0.0372,0.000639,0.0695,0.0847,0.671,105.232,187373,4,51.46702,10,1
Flight '76,The Walter Murphy Band,spotify:track:3pYus3JkGWFh6j30oo0gCv,0.649,0.649,9,-8.565,0,0.042,0.826,0.935,0.121,0.861,122.967,209560,4,40.30846,10,1
Uncontrollable Urge,DEVO,spotify:track:1RG1Pz45nlYNHka7JioyOT,0.571,0.858,2,-7.066,1,0.0326,0.0551,0.665,0.0943,0.716,92.523,191267,3,19.77624,10,0
Yes We Can Can,The Pointer Sisters,spotify:track:7FpGAivMuzzBcnOlHZnouD,0.747,0.544,7,-14.06,1,0.209,0.0239,0.000524,0.0901,0.84,88.354,362733,4,34.21942,13,1
Piensa y Lucha,Psiglo,spotify:track:2rOcRsRjSen0jXUuFzIrfP,0.496,0.684,4,-8.717,0,0.106,0.0194,0.0106,0.213,0.669,119.765,279665,4,32.03081,15,0
Big Rig,Jimmy Buffett,spotify:track:5i351CLg5SHEO5sPSDR39C,0.531,0.619,2,-12.898,1,0.0402,0.591,8.91e-06,0.308,0.89,156.822,211493,4,24.47638,10,0
Neuschnee 78,NEU!,spotify:track:7IvMUSU0BQdfCsRvFHlmYr,0.438,0.904,8,-14.376,0,0.036,0.227,0.852,0.16,0.394,119.875,152600,4,36.02104,8,0
Mother Grease The Cat,Ancient Grease,spotify:track:1fZlDGKJvKKuuOmafKa04E,0.374,0.67,7,-12.383,1,0.038,0.0122,0.074,0.084,0.677,93.887,316360,4,38.86237,19,0
Hotel Room Song,Labi Siffre,spotify:track:4rqh2YVMwaGDGmmpfN2IME,0.427,0.251,2,-16.712,1,0.0411,0.867,0.27,0.123,0.635,108.702,174400,4,60.18962,6,0
He'll Break Your Heart,The Walker Brothers,spotify:track:5pQgl9LJZKB9MHbkXjE8Ae,0.584,0.554,0,-14.798,1,0.0393,0.48,0,0.307,0.785,95.995,308800,4,25.92473,15,0
Fallen Favorite,Chris Hillman,spotify:track:5EWMshGs3rlHrMJBXSUEn4,0.523,0.591,4,-8.629,1,0.0298,0.254,0.000684,0.113,0.516,128.086,211667,4,18.92773,10,0
Lover And Friend,Minnie Riperton,spotify:track:49bnFIIpvcuKuVmpkxnQfN,0.722,0.774,0,-6.326,1,0.256,0.659,0,0.128,0.772,124.176,258133,4,28.7936,13,0
Where Did Our Love Go,The J. Geils Band,spotify:track:7iwBfr99PBqfEithoGaOAg,0.602,0.884,9,-7.412,1,0.0459,0.379,0.00195,0.975,0.77,130.491,240173,4,21.97813,9,1
Destiny,Rufus & Chaka Khan,spotify:track:7oyfLwA2MToeFTsiszWD9w,0.64,0.458,7,-11.215,0,0.036,0.482,0.00232,0.129,0.858,99.302,264200,4,20.69473,12,0
Kings And Queens,Aerosmith,spotify:track:33fNAtcL4IKU5kei0P4psq,0.347,0.553,5,-10.645,0,0.0298,0.0347,0.00108,0.114,0.313,123.176,295133,4,47.62591,11,1
Let The Music Play,Barry White,spotify:track:2sR6PY1YgPZTB8hZflRbFq,0.555,0.813,10,-6.395,1,0.0592,0.0902,0,0.196,0.737,99.26,213400,4,52.41821,9,1
Good Time Sally,Rare Earth,spotify:track:5N5J0zq5FSKHhtvDdSJsWw,0.708,0.805,7,-7.618,1,0.0301,0.398,0.000249,0.0545,0.976,129.185,174960,4,32.31007,10,1
If Not For You,Olivia Newton-John,spotify:track:2AAlmeU8WV5xQOP5oNFrRi,0.673,0.569,11,-13.137,1,0.0406,0.245,3.55e-05,0.951,0.735,122.432,115560,4,101.84382,3,1
