Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
In Your Arms,Nico & Vinz,spotify:track:0LH5xRQz5D36FpIkYUFv2e,0.431,0.81,7,-6.051,1,0.0958,0.299,0,0.249,0.674,110.118,205800,4,35.29956,11,1
Baila Baila Baila,Ozuna x Daddy Yankee x J Balvin x Farruko x Anuel AA,spotify:track:7mWFF4gPADjTQjC97CgFVt,0.785,0.572,2,-7.504,1,0.123,0.0598,0,0.218,0.49,100.016,235284,4,19.84262,11,1
Frozen Twilight,God Is An Astronaut,spotify:track:6yMlHBgwnIhrF2Qvnt2Yyn,0.491,0.377,0,-11.203,1,0.0271,0.0471,0.919,0.424,0.1,101.071,377133,4,28.34732,10,0
Coliseum,omniboi,spotify:track:6HbLT3LuRqyDHB1uFv4ZDa,0.796,0.269,0,-14.248,1,0.0804,0.0419,0.857,0.109,0.243,84.543,186612,4,26.30418,9,0
Our Misconception,Era of Discord,spotify:track:5lgLPhrOQRDZIVCLj4W3JG,0.292,0.979,6,-5.07,1,0.259,0.00625,0.818,0.1,0.122,142.645,347387,4,62.15754,7,0
It's Your Love,Tim McGraw,spotify:track:7nEdCj0MFbGWOxwjlpPesa,0.474,0.528,7,-8.588,1,0.0276,0.526,0,0.109,0.364,144.366,227333,4,34.09931,11,0
Timeless,A Boogie Wit da Hoodie Featuring DJ SPINKING,spotify:track:0q5DrtpnnGpOvBy5nnPMbe,0.569,0.761,5,-6.071,0,0.475,0.261,6.71e-06,0.0748,0.325,180.122,184000,4,21.85723,12,1
Release,Rosetta,spotify:track:7jGKgx6cRn0IWvjfM18kpU,0.237,0.916,10,-7.751,0,0.0535,3.21e-05,0.89,0.339,0.323,130.041,338307,4,43.09065,8,0
Memories Back Then,Hustle Gang Featuring T.I., B.o.B, Kendrick Lamar & Kris Stephens,spotify:track:0A2lJqfi04TKDTJYoKBxa9,0.796,0.504,2,-10.989,0,0.0524,0.115,0,0.136,0.221,130.01,304320,4,45.60194,20,1
Xanny,Billie Eilish,spotify:track:4QIo4oxwzzafcBWkKjDpXY,0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554,243725,4,177.13918,6,1
Lost In The Static,After The Burial,spotify:track:6iGXUJW99KAwbRiwxIjKPU,0.602,0.955,6,-4.888,1,0.154,0.000989,0.0133,0.207,0.193,126.009,273194,4,29.57843,10,0
Somewhere Over The Rainbow - DJ Hooligan Remix,Marusha,spotify:track:3AEC9hwysrqVGvVvgCdo6B,0.585,0.933,8,-5.097,1,0.0346,0.00303,0.0188,0.0653,0.44,162.966,327497,4,39.55359,11,0
Insomnia,Feeder,spotify:track:431xVY7CBPWzbSmhViv8v6,0.344,0.986,5,-3.974,1,0.118,0.0186,0.000945,0.045,0.493,192.905,174880,4,33.87561,9,0
Clouds,Zach Sobiech,spotify:track:1ad6CbExeZneBGswe5YuSD,0.659,0.64,2,-6.544,1,0.0263,0.151,0.00477,0.109,0.211,96.935,179627,4,75.55912,6,1
Song About A Girl,Eric Paslay,spotify:track:5BNgkhr9nadjc1cJGpeJAs,0.605,0.885,9,-5.592,1,0.0495,0.349,0.000287,0.151,0.742,92.055,224960,4,25.31395,10,1
Listen Before I Go,Billie Eilish,spotify:track:0tMSssfxAL2oV8Vri0mFHE,0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,242652,3,59.813,9,1
Piece of Sh*t,Cemetery Sun,spotify:track:2fTk8aaoE6V5sG0m4lTh5Z,0.391,0.783,4,-3.565,1,0.0365,0.00167,0,0.507,0.169,160.859,200067,4,28.97545,9,0
Gimme ADD,Confession,spotify:track:1qRF0aGtXu3GIpL9p0jio6,0.397,0.941,1,-4.231,1,0.0815,1.93e-05,0.000211,0.183,0.354,160.044,185753,4,46.55632,8,0
If Heaven Wasn't So Far Away,Justin Moore,spotify:track:0aW7CSfoMBKBzLE7VerHyn,0.374,0.657,11,-6.086,1,0.0325,0.0434,0,0.219,0.376,74.234,223280,4,40.16541,8,1
Asleep,Parting Gift,spotify:track:0r4KRSkBIsOtyrKnFuMz9a,0.343,0.984,9,-2.47,1,0.15,1.22e-05,5.04e-06,0.0983,0.229,170.13,220742,4,25.83096,8,0
2012 (It Ain't The End),Jay Sean Featuring Nicki Minaj,spotify:track:1ERCOXHQcoLSTlgmNTlcrR,0.717,0.792,0,-2.703,1,0.0393,0.199,0,0.423,0.513,126.975,222200,4,30.42641,12,1
Meredith,Obscure Sphinx,spotify:track:1FbCLFfK3PDrFYj6PfVGdS,0.169,0.248,10,-19.01,1,0.0437,0.851,0.742,0.364,0.0364,82.402,149200,4,128.45735,3,0
Knee Deep,Zac Brown Band Featuring Jimmy Buffett,spotify:track:1yEwEiTpsaPhQi9lb5EVV4,0.715,0.584,8,-8.231,1,0.0296,0.432,1.41e-06,0.095,0.61,90.987,203173,4,61.51888,7,1
Our Proof of Life,Dark Tranquillity,spotify:track:2aX6MQpcvXJoNoPs1yksgw,0.486,0.941,9,-4.768,1,0.0534,1.28e-05,0.0612,0.179,0.297,130.007,262773,4,90.26,9,0
Phedra,Mechina,spotify:track:78SRYskA4eagueIfWWjanB,0.214,0.959,11,-4.081,0,0.143,0.00907,0.00384,0.139,0.0657,150.017,285488,4,41.11416,13,0
Way Out,Sannhet,spotify:track:4FUSSdEWp4F2FaejiHraUK,0.345,0.834,9,-6.379,0,0.0518,0.000143,0.64,0.126,0.316,144.615,285984,4,156.90298,7,0
A Woman out of Snow,Lord Vicar,spotify:track:0CIsp5xDJA67w0di40orPs,0.28,0.353,8,-10.771,0,0.0284,0.0318,0.0952,0.0984,0.0867,108.525,336267,4,45.96507,12,0
Homesick,Rosetta,spotify:track:2qveJNR21hBHXi1IAWulR4,0.422,0.879,10,-7.974,0,0.0581,0.000561,0.894,0.594,0.258,78.041,436813,4,39.59638,13,0
Only When Every Timepiece in the World Is Smashed, Pt. 1,Germ,spotify:track:7p0hHK369xmvlwRklPMUvR,0.434,0.993,7,-6.662,1,0.263,3.09e-06,0.644,0.1,0.0756,139.841,435440,4,40.3009,15,0
We Are Young (feat. Janelle MonÃÂÃÂÃÂÃÂ¡e),fun.,spotify:track:7a86XRg84qjasly9f6bPSD,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627,4,50.22091,12,0
Last Song over the Horizon,Exxasens,spotify:track:2hxsOVGpcjlx5B9GliDgRW,0.506,0.904,0,-5.39,1,0.0591,6.48e-06,0.821,0.374,0.356,110.012,266507,4,50.74257,15,0
Reveling in the Abyss,Dying Fetus,spotify:track:4umNSf3NGg6UO5Vtahq8eV,0.327,0.956,6,-6.229,0,0.141,0.0052,0.808,0.311,0.429,120.227,389500,4,66.74965,17,0
Country Song,Seether,spotify:track:2abHKI9Oox4NBEhOh3HMbq,0.63,0.86,0,-6.117,1,0.0327,0.00115,1.19e-06,0.231,0.911,95.978,229720,4,22.4432,11,1
Something Just Like This,The Chainsmokers & Coldplay,spotify:track:6RUKPb4LETWmmr3iAEQktW,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,4,28.2344,11,1
Subterranean Initiation,Wolves In The Throne Room,spotify:track:1PGMfTSkrMfJBdiFyAztv0,0.159,0.931,3,-6.663,0,0.0836,4.16e-06,0.92,0.85,0.0458,150.077,429733,4,69.96196,16,0
Most Beautiful Ride,Kyo-Ken,spotify:track:6hvxY6LLGrwJ8xf25OEOv7,0.469,0.58,2,-6.431,0,0.197,0.176,2.13e-06,0.192,0.491,118.227,214740,4,36.628,10,0
Hometown Girl,Josh Turner,spotify:track:5C6uh95eAL0RBTSGXKQwvk,0.502,0.792,3,-5.473,0,0.0335,0.304,0.0385,0.143,0.44,155.902,215080,4,66.14633,9,1
Stand and Fight,Bloodbound,spotify:track:3r6GEhV2ZKeQH9tEn4Lfkj,0.181,0.968,7,-3.506,0,0.121,0.000595,1.48e-05,0.273,0.295,165.359,214107,4,56.41607,10,0
Rockin' Around The Christmas Tree,Brenda Lee,spotify:track:2EjXfH91m7f8HiJN1yQg97,0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,126267,4,33.91817,6,1
Where the Wild Wolves Have Gone,Powerwolf,spotify:track:0YrUDBOsnIiUNISpGOtwCA,0.442,0.689,5,-5.118,0,0.0336,0.0243,0.00106,0.108,0.233,135.873,253760,4,46.60267,11,0
Closely kept,Levi Patel,spotify:track:7itvaSKN1Nw3siELFg62r1,0.411,0.0854,8,-21.321,1,0.0304,0.808,0.909,0.0583,0.0367,75.928,289627,4,29.46379,11,0
Wagon Wheel,Darius Rucker,spotify:track:3xdjjKMcMOFgo1eQrfbogM,0.537,0.66,9,-7.174,1,0.0296,0.455,0,0.135,0.574,148.096,298373,4,20.42786,17,1
The Infernal Dread,The Lurking Fear,spotify:track:0LbUhz1HDu3jahjKQeQ7b5,0.148,0.949,6,-4.997,0,0.0874,4.95e-06,0,0.655,0.191,201.87,211120,4,58.28557,8,0
I Don't Know,The Sheepdogs,spotify:track:7bX5fZaC7EIDQfBa9ZNkWQ,0.558,0.754,2,-4.863,1,0.0278,0.0253,0.254,0.327,0.69,80.028,186693,4,24.27335,10,0
Words Echoing from Teachers Past,Legendary Skies,spotify:track:31HMEtGeEpEIIs3bjL1ADH,0.349,0.775,0,-7.412,1,0.0316,0.00158,0.832,0.0985,0.144,113.241,490733,4,39.17952,16,0
Two Black Cadillacs,Carrie Underwood,spotify:track:5mFYtqhN4T2D9IPSaZnVDw,0.555,0.854,5,-4.468,0,0.0609,0.0223,3.95e-06,0.0672,0.448,119.991,297947,4,23.77385,15,1
The Shooting Star,Gojira,spotify:track:6HQfFAupOMsmfWV4CbG1Kj,0.497,0.844,2,-5.055,0,0.0346,0.00158,0.0854,0.155,0.32,126.137,342347,4,36.89451,14,0
Verblasst (2012),Heretoir,spotify:track:0k3lKWlf9kexldk7IynlJ6,0.457,0.432,10,-14.136,0,0.0448,0.836,0.931,0.1,0.0373,62.612,163160,4,21.04633,8,0
Shun the Mask,Cult Of Luna,spotify:track:5gPOz0vfOmcFtVZMToskKp,0.0833,0.795,1,-7.507,1,0.0601,0.00203,0.896,0.121,0.138,182.028,718200,3,35.39602,27,0
Most People Are Good,Luke Bryan,spotify:track:79LAFAkR1ATb4iIQvZuCL0,0.586,0.732,8,-6.171,1,0.0279,0.176,0,0.148,0.582,150.109,221801,4,29.27935,11,1
If I'm Lyin, I'm Flyin,Kodak Black,spotify:track:7HdNB8nvJOBwHa8hIkzvxp,0.715,0.617,11,-5.558,0,0.24,0.0996,3.41e-06,0.186,0.283,176.117,130929,4,23.22988,6,1
Paramedic!,SOB X RBE,spotify:track:2tPcTFiQF9MbVUyjZ3zDhA,0.856,0.652,1,-5.324,1,0.143,0.177,0,0.193,0.471,97.017,219307,4,22.71644,12,1
The Incomplete,Lost in Kiev,spotify:track:7yTzoqOQjvtFqFzmKxvUzG,0.484,0.829,8,-6.37,0,0.042,0.0622,0.953,0.186,0.216,138.003,294095,5,105.22249,11,0
Kamphund,Raubtier,spotify:track:7cFtP1comA5cqDCeGCepdY,0.41,0.994,1,-2.621,1,0.082,0.000213,0.00973,0.243,0.588,184.098,146627,4,23.86927,12,0
New Hope,An Autumn for Crippled Children,spotify:track:4n7nai4huSbZkRe19O7K4n,0.46,0.927,2,-6.417,1,0.0376,0.00645,0.819,0.416,0.343,114.002,273203,4,67.97971,8,0
Yellow Flicker Beat,Lorde,spotify:track:0Nf53RDPZEjFrQE4B5n6Vf,0.585,0.61,1,-8.388,1,0.0352,0.103,0.000316,0.113,0.0598,94.971,232507,4,37.01285,9,1
Litty,Meek Mill Featuring Tory Lanez,spotify:track:5J5PXmMdQ2nh1lZOal8KmK,0.592,0.701,10,-4.014,0,0.0858,0.0451,0,0.327,0.282,129.501,280615,4,46.22037,13,1
Enemies,Post Malone Featuring DaBaby,spotify:track:0Xek5rqai2jcOWCYWJfVCF,0.542,0.674,6,-4.169,1,0.21,0.0588,0,0.0955,0.667,76.388,196760,4,30.23263,9,1
Talisman - Live,All Them Witches,spotify:track:5y8Myuz9NLp0655ujw8QTc,0.179,0.585,9,-6.673,0,0.0423,0.437,0.37,0.114,0.106,175.363,471675,4,21.7263,27,0
MI-CHA-EL (for Michael Jackson),Diana King,spotify:track:3Xr9fkC3AmpdQyQKrRigY8,0.646,0.599,0,-4.488,1,0.167,0.0421,0,0.108,0.631,90.026,283373,4,117.29438,9,0
The Etiology Diaries,The Seven Mile Journey,spotify:track:6XmuDsrAdsL1Fv5t1qsuBK,0.153,0.627,9,-7.37,1,0.0347,0.00168,0.802,0.15,0.0489,134.717,792173,4,60.87035,15,0
Dead Dawn,Entombed A.D.,spotify:track:3HGmJSchoOoNJGwa633dvo,0.417,0.961,1,-5.795,1,0.0976,7.13e-05,0.921,0.283,0.185,130.057,246893,4,48.79594,11,0
November Nights Insomnia,Old Silver Key,spotify:track:78t45xb5InXk0CnvRl8aXW,0.435,0.964,11,-5.633,0,0.0613,0.000974,0.87,0.309,0.239,130.052,336773,4,62.11359,13,0
Vanilla Twilight,Owl City,spotify:track:0vCTQcxSGAgjHaiAsIANKn,0.582,0.529,11,-7.637,1,0.0248,0.00961,0.000554,0.113,0.567,166.134,231707,4,49.28075,9,1
Somebody To Love,Jordan Smith,spotify:track:3RWzLyBUqoBSX4jTAHo4TP,0.483,0.853,8,-3.969,1,0.0491,0.0755,0,0.223,0.39,111.001,216213,3,140.75691,6,1
Encounter,Frames,spotify:track:38RO1POu9FbqbMTFW4TGqc,0.536,0.529,2,-7.455,1,0.0277,0.0426,0.852,0.0975,0.116,123.046,357813,4,85.44117,11,0
Static Hum,Chelsea Wolfe,spotify:track:638gyS35I3CFrASR1KgafQ,0.196,0.569,1,-6.832,1,0.0378,0.00454,0.203,0.138,0.0641,65.867,261208,4,96.9616,9,0
Tears Don't Lie - Long Version,Mark 'Oh,spotify:track:77DBnoXYTP9HNMunNaUqch,0.564,0.999,7,-6.179,1,0.447,0.0606,0.259,0.117,0.31,165.264,219080,4,23.40359,11,0
Pour It Up,Rihanna,spotify:track:76VtA90NKurNqaQpV126Ue,0.785,0.478,2,-8.735,1,0.0419,0.0254,0,0.0901,0.39,134.002,161200,4,46.81228,8,1
The Fall,The Haunted,spotify:track:14HRmoIQQ39npYj7HX96XY,0.442,0.962,2,-4.823,1,0.0536,1.96e-06,0.453,0.2,0.407,105.025,272240,4,26.797,11,0
We Are,Ana Johnsson,spotify:track:1noI9Qmkg7WShDX2qKrzxf,0.475,0.732,8,-4.774,0,0.0408,0.00511,4.41e-06,0.193,0.485,146.05,236253,4,48.36491,9,0
No Complaints,Metro Boomin Featuring Offset & Drake,spotify:track:6kig1UFggPUyZBCvXD3Wod,0.913,0.498,2,-10.742,1,0.165,0.0829,0.0369,0.0799,0.217,123.975,261733,4,28.656,10,1
Sinking Me,Thousand Below,spotify:track:3cwNc4XLSODLvFXjWMOof4,0.319,0.985,6,-3.146,1,0.105,6.62e-05,0.0101,0.322,0.331,164.814,210024,4,68.03968,9,0
Ravenous Cadavers,Exhumed,spotify:track:5FCqX2BAoncTYUUKCoz50P,0.226,0.983,8,-4.875,1,0.248,6.43e-05,5.88e-05,0.284,0.116,200.128,109670,4,72.48494,4,0
Jungle,Jamie N Commons & X Ambassadors,spotify:track:3xgK660fsZH7ZDcOMfIdfB,0.389,0.748,2,-4.461,1,0.0805,0.000821,0.00058,0.358,0.216,78.056,189707,4,46.62973,9,1
Problem,Alexandria,spotify:track:63ZqmnkINIeqnsML7Vm2mP,0.862,0.434,8,-9.593,0,0.11,0.116,0,0.0996,0.675,119.939,208000,4,40.53222,8,0
Violent Rapture,Eye of the Enemy,spotify:track:1hdGNpTm2fuaRjd08HtetW,0.491,0.999,2,-2.626,1,0.154,6.35e-06,0.118,0.208,0.101,119.991,155200,4,28.19697,7,0
You Changed Me,Jamie Foxx Featuring Chris Brown,spotify:track:6za48riBTylMJHsf4AJPxK,0.696,0.65,11,-6.578,0,0.252,0.123,0,0.21,0.531,137.967,242267,4,28.47944,14,1
What The World Needs Now Is Love,Broadway For Orlando,spotify:track:7IYU41rxDOremaBZi0vEMn,0.514,0.414,11,-7.367,0,0.0293,0.716,0,0.216,0.236,109.9,224000,3,34.59593,11,1
Know Yourself,Drake,spotify:track:5InOp6q2vvx0fShv3bzFLZ,0.733,0.412,11,-8.687,0,0.225,0.196,0,0.342,0.179,114.413,275840,4,46.90366,9,1
Angel Eyes,Love And Theft,spotify:track:63w0QA1wiV7QhF9jeiHETF,0.656,0.696,8,-5.917,1,0.0261,0.0134,0,0.0753,0.966,108.015,186627,4,51.35629,9,1
Round Here Buzz,Eric Church,spotify:track:52ioLaTnO2J7BWY8UN2n9D,0.638,0.441,2,-9.064,1,0.0347,0.0422,1.33e-05,0.107,0.473,76.078,214627,4,27.86134,10,1
Wanted You More,Lady Antebellum,spotify:track:5GV8UxTRnzTPiwrr59L8eZ,0.461,0.71,5,-6.36,1,0.0422,0.319,4.97e-06,0.104,0.281,175.825,242080,4,43.70422,11,1
Ho Hey,The Lumineers,spotify:track:0W4Kpfp1w2xkY3PrV714B7,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,163133,4,37.87494,6,1
Sort Of (Instrumental),Ingrid Michaelson,spotify:track:2lHNJVEProcJqoiQJdFTNX,0.422,0.42,2,-13.923,1,0.0292,0.911,0.794,0.0947,0.144,153.886,199481,4,62.76536,8,0
The Sharpest Lives,My Chemical Romance,spotify:track:5EgnurNPXl2Arm2RDt6Aid,0.513,0.937,1,-3.427,0,0.0532,0.000111,0.000102,0.083,0.543,155.015,200880,4,19.49224,7,0
Glory,Hollywood Undead,spotify:track:6N5nbZRMi4SOoJAWBi9zdc,0.571,0.853,2,-3.916,0,0.0427,0.000254,0,0.101,0.39,120.084,214013,4,23.11415,9,0
Uno,Ambjaay,spotify:track:3AEgic4yp82NxMWUjHtxnO,0.978,0.477,8,-8.159,1,0.155,0.000143,0,0.133,0.196,110.002,109091,4,33.83396,6,1
Romany Dagger (Remended),All Them Witches,spotify:track:6vBTnVeCFeIOJNHnQ9zPj0,0.276,0.889,8,-6.549,1,0.0659,0.018,0.0613,0.103,0.184,118.129,256243,4,32.70164,11,0
Whatever She's Got,David Nail,spotify:track:4PJXT82AZtlDW4Q71b43oz,0.527,0.723,1,-6.134,1,0.0411,0.217,0,0.037,0.888,160.465,236800,4,41.21066,10,1
One Hell Of An Amen,Brantley Gilbert,spotify:track:2XEl9DfBj88c8p2bdfx1qu,0.548,0.665,1,-5.622,1,0.0281,0.0139,2.72e-06,0.0769,0.549,138.055,221467,4,47.87247,8,1
Roses,benny blanco & Juice WRLD Featuring Brendon Urie,spotify:track:1KVczjazCcCCgM3gXXUl47,0.612,0.601,8,-7.089,1,0.164,0.168,0,0.117,0.525,147.018,223543,4,66.34093,11,1
F**kin Problems,A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar,spotify:track:4X5f3vT8MRuXF68pfjNte5,0.852,0.693,1,-6.87,1,0.274,0.024,0,0.11,0.66,95.967,233787,4,40.25335,11,1
Nochnoi Dozor,Powerwolf,spotify:track:4BNQxTQXvu1vW7eBFoqI91,0.552,0.894,1,-4.605,0,0.0505,0.00151,0.000254,0.155,0.505,148.466,225680,4,30.54377,11,0
The Marriage Of Coyote Woman - Live,All Them Witches,spotify:track:6UA43ahYJR7uEmwhPCKOYQ,0.454,0.547,2,-9.534,0,0.0306,0.333,0.579,0.211,0.456,130.249,314283,3,35.52428,18,0
A Xustiza Pola Man,Sangre de Muerdago,spotify:track:74q9Vn36Gc3Cc9KGy8oQrc,0.285,0.619,4,-12.1,0,0.0838,0.948,0.847,0.372,0.396,78.4,434417,1,88.9618,9,0
Mine,Bazzi,spotify:track:7uzmGiiJyRfuViKKK3lVmR,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,131064,4,38.66391,7,1
I Bet My Life,Imagine Dragons,spotify:track:15DrrIod12Tc2IoMaHiwlQ,0.553,0.657,1,-8.219,1,0.0405,0.335,0.000648,0.228,0.555,107.889,192707,4,47.16484,7,1
Aaftaab,The Local Train,spotify:track:4WyMH1qcF62QLkd1ssvxVK,0.468,0.322,6,-12.171,1,0.0345,0.788,0.000103,0.103,0.429,106.963,233472,4,36.95538,12,0
Black Skinhead,Kanye West,spotify:track:722tgOgdIbNe3BEyLnejw4,0.766,0.821,1,-6.124,1,0.268,0.00112,0,0.168,0.299,130.073,188013,4,64.28969,7,1
Mind Games (feat. Champs),Palisades,spotify:track:2yDMYrYjenDwRwo5CHAU4C,0.59,0.95,7,-5.57,1,0.0512,0.00106,0.000909,0.736,0.515,128.006,248244,4,24.51665,13,0
Out There,Long Distance Calling,spotify:track:1XAI76a4bAXI0zOfA4zGvv,0.529,0.846,7,-7.753,1,0.058,0.000366,0.827,0.098,0.0895,149.934,551498,4,40.60061,18,0
Panzarmarsch,Raubtier,spotify:track:6F1rsUN2wFJQMhJvKInZLd,0.359,0.936,1,-4.903,0,0.118,0.000297,0.345,0.207,0.5,120.033,211500,4,25.73565,13,0
I'll Name The Dogs,Blake Shelton,spotify:track:609qKv3KPAbdtp0LQH2buA,0.348,0.87,4,-5.86,1,0.137,0.171,4.4e-06,0.202,0.763,83.392,183640,4,60.88387,8,1
Thriller / Heads Will Roll,Glee Cast,spotify:track:6FCngfdkfRZ0CwL2eZAgnc,0.633,0.822,10,-5.011,0,0.0723,0.00846,0,0.141,0.633,122.994,216560,4,47.10793,8,1
Treat You Better,Shawn Mendes,spotify:track:0Q4xGOtiIoeXzbihBXdVqB,0.748,0.785,10,-5.142,0,0.186,0.114,0,0.113,0.768,110.574,187773,3,33.94783,10,1
In The Beginning,Bast,spotify:track:1NzTJzqM14DkFtTOcLJ1Dy,0.151,0.88,2,-12.316,0,0.149,4.17e-05,0.741,0.188,0.0357,136.702,458707,4,35.34459,13,0
The Dream and the Waking,Be'lakor,spotify:track:1wij5W7wzVmiW8FNU42fkA,0.175,0.918,7,-5.89,0,0.0663,3.2e-05,0.621,0.334,0.147,155.591,557427,3,76.36318,22,0
Spruce,bitbeats,spotify:track:3JRSjJ62fQ41Ux2AjziNxP,0.809,0.371,5,-9.529,1,0.132,0.355,0.651,0.436,0.0639,82.018,153069,4,36.62065,5,0
Ich wÃÂÃÂÃÂÃÂ¼rd es hÃÂÃÂÃÂÃÂ¶ren,Nebelung,spotify:track:6uXfduUdE5YcsWVD5pRogS,0.305,0.283,2,-12.933,0,0.0315,0.65,0.312,0.0974,0.339,180.101,279227,4,20.99575,15,0
Caught Series, Pt. 10,DeStorm Power,spotify:track:7xUMrghjpjCwQxBraYjsv4,0.629,0.81,8,-4.211,1,0.354,0.583,0,0.562,0.733,154.611,59452,4,43.32063,3,0
A Maudlin Interlude,Until Sunrise,spotify:track:4uN46Tf8QjjruCttxTW3iy,0.32,0.199,9,-21.039,1,0.0336,0.307,0.159,0.224,0.114,139.299,160000,3,22.93837,10,0
The Singing Trees (Los ÃÂÃÂÃÂÃÂrboles Cantores),The Polar Dream,spotify:track:4fRWXAPEphiLFOzNOxrTHE,0.433,0.675,4,-6.627,1,0.0297,0.00035,0.933,0.299,0.395,132.922,251267,4,29.17047,11,0
Turn On The Lights,Future,spotify:track:4U8hMes3PqpsLJBeMXD71p,0.596,0.574,6,-9.373,0,0.212,0.0409,0,0.147,0.439,131.075,248360,4,44.59986,13,1
Look Alive,BlocBoy JB Featuring Drake,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022,181263,4,55.72774,8,1
Notice Me,Migos Featuring Post Malone,spotify:track:3OnOomd79OjqSYHchCQ6ht,0.793,0.344,6,-9.757,1,0.357,0.112,1.68e-06,0.15,0.45,166.105,233880,4,34.72967,9,1
Qui pense encore ÃÂÃÂÃÂÃÂ  toi ?,Cathedraal,spotify:track:7t7RZ4nSbTlIYXydwrCFS1,0.33,0.695,10,-7.592,0,0.0378,2.59e-05,0.751,0.0783,0.261,80.079,377000,4,45.47755,12,0
Nutributter Green Is People,MaÃÂÃÂÃÂÃÂ¯ak,spotify:track:1UGNoKC6EV00LbEjS2yPdz,0.152,0.69,11,-7.21,0,0.0567,0.031,0.821,0.0752,0.0592,141.568,583547,4,27.49457,22,0
Theories of old bones,Mourning Beloveth,spotify:track:6VaHvRmrMZfoLMbTt72DNw,0.239,0.481,1,-7.659,0,0.0417,0.00944,0.0679,0.103,0.0784,99.72,891440,4,46.23325,58,0
Hipster Girl,Sango,spotify:track:6OBCkVPHqj9IrSUksESzre,0.706,0.369,2,-10.725,0,0.088,0.0698,0.0194,0.109,0.206,119.996,196000,4,32.52581,10,0
Perfect Storm,Brad Paisley,spotify:track:14UE0L5fL5TL0ohEiAv56X,0.53,0.753,0,-5.551,1,0.0346,0.365,4.19e-05,0.269,0.38,123.979,234840,4,30.97986,9,1
For the First Time,The Script,spotify:track:49kjlZP49LMD1MrrcvXDET,0.393,0.633,9,-4.769,1,0.0275,0.0339,0,0.104,0.382,174.022,252440,4,24.58359,14,0
Heart of hearts,pg.lost,spotify:track:2D6Dsme9I9uWLgeCabXWSk,0.206,0.567,9,-10.192,0,0.0374,0.00544,0.861,0.243,0.0363,148.945,505720,4,38.23099,24,0
Play Hard,David Guetta Featuring Ne-Yo & Akon,spotify:track:2QD4C6RRHgRNRAyrfnoeAo,0.691,0.921,8,-1.702,0,0.0533,0.173,0,0.331,0.8,130.072,201000,4,61.58179,7,1
Bulletproof,La Roux,spotify:track:6lUY6MoqGgPnA27PHYxem5,0.674,0.882,3,-2.771,0,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,205733,4,51.44753,7,1
Ambrosial,Ghost Bath,spotify:track:5Rev82labnXNQXLxfC4qhS,0.446,0.896,9,-8.374,1,0.0344,8.11e-06,0.675,0.0885,0.322,116.986,510000,4,50.51957,19,0
Black Sun,Oathbreaker,spotify:track:3TBJVPYYN971DrTOHeJorE,0.168,0.868,1,-4.316,0,0.065,6.19e-06,7e-06,0.0963,0.298,170.602,178427,4,33.31645,10,0
XXX.,Kendrick Lamar Featuring U2,spotify:track:4iYRa2btalAzPZoSYfROqF,0.568,0.619,1,-6.899,1,0.414,0.138,1.67e-06,0.11,0.293,170.115,254200,4,24.57756,10,1
South Of The Border,Ed Sheeran Featuring Camila Cabello & Cardi B,spotify:track:4vUmTMuQqjdnvlZmAH61Qk,0.857,0.621,9,-6.376,0,0.0824,0.148,0,0.0865,0.668,97.986,204467,4,40.4052,8,1
Remembrance,Cypecore,spotify:track:7lI49JgjFRQr1TrX3Hcit1,0.582,0.928,1,-6.116,1,0.0524,0.000168,0.0155,0.0981,0.253,100.015,432413,4,105.28759,17,0
Save Me Now,Billy Idol,spotify:track:3ShZSJ9WGPEWaKrQZP5lSk,0.585,0.893,11,-5.399,1,0.0474,0.0705,0,0.112,0.6,116.064,271900,4,22.29206,12,0
Kairos,Marianas Rest,spotify:track:61dpNtBIzVdP6HaTADuuHr,0.434,0.844,3,-7.698,1,0.0891,0.000749,0.00176,0.261,0.0701,113.018,479907,4,29.4514,18,0
Black Sun (Instrumental Version),Violet Cold,spotify:track:5Yg9WoMyAxh3VGtamq5WF9,0.167,0.859,7,-4.561,1,0.143,9.14e-05,0.797,0.307,0.0757,179.943,352250,3,97.29852,11,0
Kingmaker,Megadeth,spotify:track:1BseU0B5uXNOy17FP5vGgZ,0.348,0.979,2,-4.265,1,0.419,6.47e-06,0.000909,0.103,0.169,195.968,256440,4,76.79262,11,0
